instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
cad_imdb_dev_000527,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.95,True,False,4815,1823,fd1f870fcb4bf18e,,,,,0.2857142857142857,,,,,,0.5,,,,,,,,,,,,,0,0.3263090993587447,0.3263090993587447,,,1,False,0,False,False,False,False,negative,False,True,False,True,0,0
cad_imdb_test_000336,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.85,True,False,3424,1420,5bf0c3f20e6b2168,,0.18518518518518517,0.18518518518518517,,,0.42857142857142855,,1.0,1.0,,,0.6,0.24515868254516393,-0.6,0.2,0.30687830687830686,0.8,0.059034874360694295,0.24784343251761257,0.05966177130968518,0.24721653556862166,,0.30687830687830686,2,0.7008823948924373,,0.7008823948924373,,1,False,0,True,True,False,False,negative,True,False,True,True,3,3
cad_imdb_dev_000371,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,4129,1829,9f75084608609901,0.05555555555555555,0.1111111111111111,0.1388888888888889,0.2,0.16666666666666666,0.8,1.0,1.0,1.0,0.5,0.5,1.0,0.40412771592422486,0.7999999999999999,0.8999999999999999,0.2666666666666667,0.8,0.029656762796631264,0.23700990387003545,0.032253408916435265,0.23441325775023145,0.1111111111111111,0.4555555555555556,4,0.5858187910438205,0.3833856443049485,1.0,0.3740707288265129,3,True,2,True,True,False,False,negative,True,True,True,True,4,1
cad_imdb_test_000227,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,3697,1312,9e1367585ea6814f,0.07692307692307693,0.25925925925925924,0.19230769230769232,0.0,0.0,0.3,1.0,0.875,1.0,0.0,0.0,0.6,0.4736336355322322,0.6,0.8,0.12723646723646725,0.495,0.05436406963772232,0.07287239759874493,0.058564588151981144,0.0686718790844861,0.038461538461538464,0.2796296296296296,4,0.12294475592186245,-0.07711677683349069,0.5853517105258261,-0.13940066592674802,3,True,1,True,True,False,True,negative,True,True,True,True,3,0
cad_imdb_test_000556,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,5393,2485,555404316a7baba1,0.037037037037037035,0.288135593220339,0.09615384615384616,0.07692307692307693,0.125,0.20833333333333334,0.5,0.7083333333333334,1.0,0.5,0.25,1.0,0.3780738230195992,-0.39999999999999997,0.30000000000000004,0.14708580810275726,0.5916666666666667,0.06405583182064574,0.08302997628211152,0.07736401773986769,0.06972179036288957,0.08101851851851852,0.24823446327683618,4,0.3795036343265572,0.13018413868851283,0.6868585856199307,0.32146817867122807,3,True,1,True,True,False,False,positive,True,True,True,True,5,1
cad_imdb_dev_000309,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,4924,1737,52a43f62807f738b,0.15151515151515152,0.058823529411764705,0.12121212121212122,0.14285714285714285,0.2857142857142857,0.4,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.6666666666666666,0.35503979098115074,-0.3333333333333334,0.33333333333333326,0.20778202189966893,0.6333333333333333,0.04068281294090177,0.16709920895876718,0.046337177555707515,0.16144484434396142,0.2186147186147186,0.22941176470588237,4,0.3461643678131669,0.3267752406885824,0.5147950019949816,0.19692286075593649,3,True,2,True,True,False,True,negative,True,True,True,True,3,1
cad_imdb_dev_000648,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.99,True,False,3079,1195,ae096e9986bcd302,0.1111111111111111,0.375,0.20833333333333334,0.07142857142857142,0.1,0.16666666666666666,0.5,1.0,1.0,0.16666666666666666,0.2,0.4,0.43687814725244356,0.19999999999999998,0.6,0.16484126984126984,0.4533333333333333,0.07503126163212355,0.0898100082091463,0.08081084882954809,0.08403042101172176,0.10555555555555556,0.2708333333333333,4,0.24483434582076133,0.11311994192195993,0.6096839739196314,0.01169912162069267,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
cad_imdb_dev_000235,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,3854,1725,5dfe78be31823c4b,0.17647058823529413,0.14705882352941177,0.14705882352941177,0.1,0.1,0.42857142857142855,1.0,1.0,1.0,0.2,0.2,0.6,0.5132242291667864,0.6,0.8,0.1904201680672269,0.6000000000000001,0.05213743955349218,0.13828272851373472,0.0617980264927945,0.12862214157443239,0.13823529411764707,0.28781512605042014,4,0.33908797569090027,0.5370996657574414,0.40596492980037674,0.07419933151488275,3,True,1,True,True,False,False,negative,True,True,True,True,5,0
cad_imdb_dev_000220,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.99,True,False,1720,607,c831d668eac72d2d,0.45454545454545453,0.6363636363636364,0.5,0.5555555555555556,0.8333333333333334,0.625,0.8333333333333334,0.875,1.0,0.8333333333333334,1.0,1.0,0.49785699712857134,0.6,0.8,0.6209595959595959,0.9083333333333334,0.17217841379209003,0.4487811821675059,0.21200369573237227,0.40895590022722367,0.6439393939393939,0.6306818181818181,4,0.7831294036161744,0.8252109299918453,0.857967295907299,0.6662099849493789,3,True,0,True,True,False,False,positive,True,True,True,True,5,5
cad_imdb_test_000297,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,5878,2724,a41056cebefb103b,0.05263157894736842,0.24193548387096775,0.08771929824561403,0.0,0.14285714285714285,0.13636363636363635,1.0,0.75,1.0,0.0,0.3333333333333333,0.6,0.5186735331669556,0.6,0.8,0.11475756840782307,0.5366666666666667,0.0514739859759906,0.06328358243183246,0.054819571085901395,0.05993799732192168,0.09774436090225563,0.18914956011730205,4,0.160195004818577,0.2131521967206767,0.46084158453274926,-0.19340876679769498,3,True,1,True,True,False,False,negative,True,True,True,True,4,0
cad_imdb_test_000480,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,positive,0.95,False,False,3747,1654,26538a97ee35ef0a,0.08333333333333333,0.08571428571428572,0.14705882352941177,0.125,0.0,0.5,0.6,0.75,1.0,0.25,0.0,0.75,0.3454482536910628,0.39999999999999997,0.7,0.15880952380952382,0.47000000000000003,0.05172062020778011,0.10708890360174371,0.056011946024972926,0.1027975777845509,0.041666666666666664,0.29285714285714287,4,0.22267981389365113,-0.047717603325524036,0.6048483215404545,0.11090872346602283,3,True,2,True,True,False,False,negative,True,True,True,True,3,0
cad_imdb_test_000684,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,3210,1343,0cba029a06ff61ab,0.18518518518518517,0.18518518518518517,0.19230769230769232,0.0,0.0,0.2222222222222222,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0,0.4,0.35521344099651786,-0.19999999999999998,0.4,0.11851851851851851,0.4133333333333334,0.06798001055118341,0.0505385079673351,0.07502356113194189,0.04349495738657662,0.09259259259259259,0.2037037037037037,4,0.23040276864619902,0.3046895035765268,0.4468843055550033,-0.060365503192933004,3,True,0,True,True,False,False,negative,True,True,True,True,2,0
cad_imdb_test_000406,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.95,True,True,4175,1780,6da6b1b15b3c02c1,0.11764705882352941,0.21621621621621623,0.14705882352941177,0.07142857142857142,0.125,0.3333333333333333,1.0,0.7272727272727273,1.0,0.25,0.25,0.8,0.47774641758630404,0.6,0.8,0.17272503596033006,0.6054545454545455,0.05243146614902844,0.12029356981130163,0.06362088711609842,0.10910414884423164,0.1213235294117647,0.27477477477477474,4,0.2767983924210187,0.12376005045860743,0.6027540929257122,0.10388103387873646,3,True,1,True,True,False,False,positive,True,True,True,True,4,1
cad_imdb_test_000092,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.6,True,False,3128,1306,9658103f452545ff,0.2916666666666667,0.19230769230769232,0.16,0.2727272727272727,0.3333333333333333,0.5,1.0,0.7142857142857143,0.8,0.42857142857142855,0.6,0.8,0.4792031983225243,0.3333333333333334,0.6666666666666667,0.318006993006993,0.7085714285714285,0.07708193923445683,0.24092505377253615,0.0829150675378265,0.23509192546916646,0.3125,0.34615384615384615,4,0.5014212968278325,0.7105482929054754,0.5734866160523147,0.22022898152570738,3,True,0,True,True,False,False,negative,True,True,True,True,4,3
cad_imdb_test_000039,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,2547,1022,7ffd7b410b130ad3,0.2,0.17391304347826086,0.2,0.0,0.0,0.3,0.8,0.5,0.8,0.0,0.0,0.6,0.27878151151887454,-0.3333333333333334,0.33333333333333326,0.13478260869565217,0.38,0.08402521368169093,0.050757395013961246,0.10096636836275885,0.03381624033289332,0.1,0.23695652173913043,4,0.14808896395224994,0.28856276394549785,0.28236383164339307,-0.1266597037321411,3,True,0,True,True,False,False,negative,True,True,True,True,3,0
cad_imdb_dev_000148,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,5169,2159,00b0d6fe090e9604,0.125,0.325,0.125,0.058823529411764705,0.0,0.38461538461538464,1.0,1.0,1.0,0.2,0.0,1.0,0.48405489395243106,0.39999999999999997,0.7,0.17868778280542985,0.64,0.05474292435302924,0.12394485845240061,0.07096561025584366,0.10772217254958619,0.0625,0.3548076923076923,4,0.34087804623556406,-0.030122446837047654,1.0,0.052756585543739895,3,True,1,True,True,False,False,negative,True,True,True,True,6,0
cad_imdb_test_000548,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,3234,1323,8ecea19fa83f3562,0.125,0.043478260869565216,0.17391304347826086,0.0,0.14285714285714285,0.25,0.75,1.0,1.0,0.0,0.25,1.0,0.20592762156853706,0.6666666666666669,0.8333333333333335,0.11226708074534161,0.6,0.03405801067048884,0.07820907007485278,0.037024991957317996,0.07524208878802362,0.13392857142857142,0.1467391304347826,4,0.40950501545586476,0.3118483797009276,1.0,-0.08333333333333333,3,True,1,True,True,False,False,negative,True,True,True,True,2,0
cad_imdb_test_000217,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,5724,2423,871bb37e06f351fe,0.08,0.3333333333333333,0.1,0.04,0.0,0.125,1.0,0.8181818181818182,1.0,0.25,0.0,0.6,0.38323114203828434,0.19999999999999998,0.6,0.11566666666666667,0.5336363636363637,0.06582210634875534,0.04984456031791133,0.07371518645239922,0.04195148021426745,0.04,0.22916666666666666,4,0.1658861550224722,-0.0335460138325031,0.5098681646965537,0.021336314203365982,3,True,1,True,True,False,False,negative,True,True,True,True,4,0
cad_imdb_dev_000343,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,6144,2712,ca25d75fc9d2df46,0.12280701754385964,0.017241379310344827,0.05263157894736842,0.18181818181818182,0.16666666666666666,0.2857142857142857,0.7777777777777778,0.25,0.6,0.5,0.4,0.5,0.029226723882635912,,,0.15484950621066773,0.4855555555555555,0.03450072356967006,0.12034878264099767,0.0383391791174702,0.11651032709319753,0.14473684210526316,0.15147783251231525,4,0.32481258843487665,0.2610914269974839,0.33984785697428394,0.3734984813328622,3,True,2,True,True,False,False,negative,True,True,True,True,2,1
cad_imdb_test_000711,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,3203,1318,dc193e306124e5e1,0.06896551724137931,0.3448275862068966,0.1724137931034483,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.47070985813008775,0.19999999999999998,0.6,0.18275862068965518,0.6,0.060404891567894116,0.12235372912176107,0.06970174583725985,0.11305687485239532,0.034482758620689655,0.4224137931034483,4,0.2457943657300643,-0.07711677683349069,1.0,-0.18550012597631638,3,True,1,True,True,False,False,positive,True,True,True,True,5,0
cad_imdb_test_000115,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,4480,1948,dbb8bc347cfc1286,0.2,0.2564102564102564,0.14705882352941177,0.2777777777777778,0.3,0.3333333333333333,0.875,0.6666666666666666,1.0,0.625,0.6,1.0,0.5823957523434098,0.7999999999999999,0.8999999999999999,0.27350427350427353,0.7533333333333333,0.11387778303804368,0.15962649046622984,0.12489931845330156,0.148604955050972,0.25,0.2948717948717948,4,0.517411917495061,0.553330604424302,0.5892309681754573,0.40967417988542365,3,True,0,True,True,False,False,positive,True,True,True,True,7,3
cad_imdb_test_000609,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.85,True,False,5178,2163,0f52874edf0701c1,0.12244897959183673,0.20754716981132076,0.10416666666666667,0.045454545454545456,0.09090909090909091,0.3125,0.8571428571428571,0.6875,1.0,0.14285714285714285,0.2,1.0,0.3565254417341293,0.39999999999999997,0.7,0.15577195715335876,0.5775,0.0650745540972175,0.09069740305614125,0.06909779090629009,0.08667416624706867,0.10667903525046382,0.26002358490566035,4,0.25092445362253174,0.08641038874767087,0.6836190407441393,-0.017256068624215058,3,True,1,True,True,False,False,negative,True,True,True,True,5,1
cad_imdb_test_000586,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,5705,2147,68ddbfd3cf9f95c3,0.08108108108108109,,0.13513513513513514,,0.14285714285714285,,1.0,,1.0,,0.3333333333333333,,0.41999517693253663,0.39999999999999997,0.7,0.11196911196911197,0.6666666666666666,0.03269378748326159,0.07927532448585037,0.03706883242409596,0.074900279545016,0.11196911196911197,,2,0.1992726949320869,0.1992726949320869,,,1,False,1,False,False,False,False,positive,True,True,False,True,1,1
cad_imdb_dev_000322,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,3061,1287,9fbe633c36a26917,0.25,0.21739130434782608,0.21739130434782608,0.09090909090909091,0.09090909090909091,0.6666666666666666,0.8571428571428571,1.0,1.0,0.2,0.2,0.8,0.4314190769258469,0.19999999999999998,0.6,0.2631752305665349,0.6114285714285715,0.0787508424586143,0.1844243881079206,0.08507549630817948,0.17809973425835543,0.17045454545454547,0.44202898550724634,4,0.41156373557390574,0.3721934648873785,0.8233147789399089,0.03918296289442989,3,True,0,True,True,False,False,negative,True,True,True,True,4,1
cad_imdb_dev_000460,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.99,True,False,2943,1242,144349958cf959ba,0.3076923076923077,0.4,0.16,0.13043478260869565,0.3,0.23529411764705882,0.8888888888888888,0.7058823529411765,1.0,0.3333333333333333,0.75,1.0,0.4074794614117544,0.3333333333333334,0.6666666666666667,0.27468424158961247,0.7356209150326798,0.10900796723156425,0.16567627435804821,0.12737923227843936,0.1473050093111731,0.3038461538461539,0.3176470588235294,4,0.48718853440921167,0.7056024878117972,0.707204231600862,0.0487588838149758,3,True,0,True,True,False,False,positive,True,True,True,True,4,3
cad_imdb_dev_000345,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,5770,2533,66c0bb620cc9282e,0.12244897959183673,0.22448979591836735,0.10416666666666667,0.26666666666666666,0.3333333333333333,0.4166666666666667,0.8571428571428571,0.9166666666666666,1.0,0.5714285714285714,0.6,1.0,0.5410815063033143,0.39999999999999997,0.7,0.2727210884353742,0.789047619047619,0.0437899577014199,0.22893113073395427,0.04894597843556184,0.22377510999981234,0.227891156462585,0.320578231292517,4,0.5979783394494066,0.44768194759597446,0.925267455573543,0.4209856151787022,3,True,1,True,True,False,False,positive,True,True,True,True,5,3
cad_imdb_test_000365,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,3975,1774,0b16cc72c550e2f4,0.21621621621621623,0.3157894736842105,0.14285714285714285,0.13636363636363635,0.25,0.3333333333333333,0.8,0.8,1.0,0.3,0.6,1.0,0.6095680786140436,0.7999999999999999,0.8999999999999999,0.25034053191947925,0.7,0.09845690848776553,0.15188362343171372,0.10939878608182174,0.1409417458376575,0.23310810810810811,0.32456140350877194,4,0.45641332894108516,0.5110200282235771,0.7819702248898359,0.07624973370984241,3,True,0,True,True,False,False,positive,True,True,True,True,5,3
cad_imdb_test_000499,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.92,True,True,4057,1776,0e4f22e01f65daaf,0.027777777777777776,0.08571428571428572,0.14285714285714285,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.437696773149758,0.0,0.5,0.08936507936507936,0.4333333333333333,0.0242382303732305,0.06512684899184885,0.02689987129987148,0.062465208065207875,0.013888888888888888,0.2095238095238095,4,0.15124507923500483,-0.053397306918433654,0.5352292213606082,-0.028096676737160115,3,True,2,True,True,False,False,negative,True,True,True,True,2,0
cad_imdb_dev_000222,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,3230,1306,7ac6cb1285101798,0.2916666666666667,0.19230769230769232,0.20833333333333334,0.07692307692307693,0.0,0.3333333333333333,1.0,0.7142857142857143,1.0,0.14285714285714285,0.0,0.6,0.36917940340525374,0.7999999999999999,0.8999999999999999,0.17884615384615382,0.49142857142857144,0.08750446767664041,0.09134168616951341,0.10148331458452158,0.07736283926163225,0.14583333333333334,0.26282051282051283,4,0.2902033390955973,0.450650421733221,0.41998802125977813,-2.842570620726857e-05,3,True,0,True,True,False,False,negative,True,True,True,True,4,0
cad_imdb_dev_000463,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,2238,907,65c82c26dd62c3ba,0.3333333333333333,0.3684210526315789,0.3125,0.058823529411764705,0.08333333333333333,0.5,0.75,0.7,1.0,0.125,0.2,1.0,0.4215850070124536,0.9999999999999999,1.0,0.26878224974200204,0.5549999999999999,0.14861512943597655,0.1201671203060255,0.15056837547060625,0.11821387427139579,0.20833333333333331,0.4342105263157895,4,0.26017025895924556,0.22529347201709737,0.6901112752103655,-0.13489397034972633,3,True,0,True,True,False,False,positive,True,True,True,True,5,1
cad_imdb_test_000095,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,3437,1420,dc13049b7fcad4c2,0.14814814814814814,0.11538461538461539,0.19230769230769232,0.3333333333333333,0.25,0.6,0.8,1.0,1.0,0.6666666666666666,0.4,1.0,0.6311891498179465,0.9999999999999999,1.0,0.28937321937321936,0.7733333333333333,0.042149593841663203,0.24722362553155616,0.04695321881183986,0.2424200005613795,0.19907407407407407,0.3576923076923077,4,0.6555328081712264,0.4354291007564758,1.0,0.5311693237572034,3,True,1,True,True,False,False,positive,True,True,True,True,3,2
cad_imdb_test_000409,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,2269,840,829587398c2ac928,0.17647058823529413,0.3333333333333333,0.29411764705882354,0.1111111111111111,0.14285714285714285,0.5,1.0,0.8571428571428571,1.0,0.3333333333333333,0.3333333333333333,0.8,0.3540350663914296,0.6,0.8,0.2527544351073763,0.6647619047619049,0.0875927910481856,0.16516164405919068,0.0980039787700671,0.15475045633730916,0.15966386554621848,0.41666666666666663,4,0.46123924839594105,0.5779256516735878,0.6764308689849476,0.1293612245292877,3,True,0,True,True,False,False,negative,True,True,True,True,4,1
cad_imdb_test_000256,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,1.0,True,False,4320,1828,1cb9af4eb0303535,0.19444444444444445,0.2222222222222222,0.1388888888888889,0.36363636363636365,0.5,0.625,1.0,1.0,1.0,0.5714285714285714,0.8,1.0,0.6244579336365625,0.7999999999999999,0.8999999999999999,0.38106060606060604,0.8742857142857142,0.062432952208753376,0.31862765385185265,0.07206273340507181,0.30899787265553424,0.3472222222222222,0.4236111111111111,4,0.7395972899902564,0.840737335054579,1.0,0.37805453491618995,3,True,0,True,True,False,False,positive,True,True,True,True,5,4
cad_imdb_test_000394,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,4112,1832,b2dea10a54f5d73f,0.16216216216216217,0.16216216216216217,0.10810810810810811,0.09090909090909091,0.25,0.42857142857142855,1.0,1.0,1.0,0.16666666666666666,0.5,0.75,0.3912119521024132,0.3333333333333334,0.6666666666666667,0.21876096876096876,0.6833333333333333,0.06350716876609751,0.15525379999487127,0.06611588209583151,0.15264508666513726,0.20608108108108109,0.29536679536679533,4,0.3306896545046423,0.3327110176376629,0.6186920100786645,0.040665935797599466,3,True,2,True,True,False,False,negative,True,True,True,True,4,1
cad_imdb_test_000218,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,negative,0.95,False,True,5465,2498,dad925a559912aa0,0.1111111111111111,0.17857142857142858,0.09615384615384616,0.2222222222222222,0.18181818181818182,0.11764705882352941,0.75,0.7142857142857143,1.0,0.5,0.4,0.4,0.30314382973094234,0.19999999999999998,0.6,0.16227400050929464,0.5528571428571428,0.0653106864555513,0.09696331405374334,0.07064812042217591,0.09162588008711872,0.14646464646464646,0.148109243697479,4,0.2950739431931327,0.25029444290185066,0.3115189971288436,0.3234083895487038,3,True,1,True,True,False,False,positive,True,True,True,True,3,2
cad_imdb_dev_000721,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,5392,2340,02f71e96d32436a8,0.125,0.14,0.10638297872340426,0.21428571428571427,0.5,0.25,0.8571428571428571,0.7,1.0,0.42857142857142855,0.8,0.6,0.4811298641107086,0.0,0.5,0.24585714285714286,0.6771428571428572,0.05385582897375857,0.1920013138833843,0.05842191823931593,0.1874352246178269,0.3125,0.195,4,0.45961981351259745,0.6858043519062482,0.4345155996151471,0.25853948901639706,3,True,1,True,True,False,False,negative,True,True,True,True,4,3
cad_imdb_test_000545,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,1743,585,7a10717f0457afe3,0.1,0.3333333333333333,0.5555555555555556,0.0,0.0,0.6,0.5,1.0,1.0,0.0,0.0,1.0,0.45072674714285704,0.7999999999999999,0.8999999999999999,0.20666666666666664,0.5,0.128455743145742,0.07821092352092462,0.1408279004328991,0.06583876623376753,0.05,0.4666666666666667,4,0.18195056626039743,-0.2819871290576355,1.0,-0.17216117216117216,3,True,0,True,True,False,False,positive,True,True,True,True,3,0
cad_imdb_test_000302,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,True,6079,2824,5bc70c07182032ac,0.07142857142857142,0.1896551724137931,0.08928571428571429,0.0,0.0,0.2857142857142857,1.0,0.8461538461538461,1.0,0.0,0.0,0.8,0.4002424054499076,-0.19999999999999998,0.4,0.10935960591133005,0.5292307692307693,0.037286471063089875,0.07207313484824018,0.03850029216120533,0.07085931375012472,0.03571428571428571,0.2376847290640394,4,0.20237087991371397,-0.023826394262621793,0.716788986804197,-0.08584995280043325,3,True,1,True,True,False,False,negative,True,True,True,True,4,0
cad_imdb_test_000125,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,1.0,True,False,2309,896,bdc8d3e1892d5485,0.2222222222222222,0.2777777777777778,0.23529411764705882,0.2222222222222222,0.2857142857142857,0.42857142857142855,0.8,0.8333333333333334,1.0,0.4,0.5,0.75,0.4439155840822865,0.3333333333333334,0.6666666666666667,0.2873015873015873,0.6566666666666666,0.08512825725186432,0.20217333004972296,0.09965007754457464,0.18765150975701264,0.25396825396825395,0.35317460317460314,4,0.4316842340522831,0.4620951041677387,0.6392952285030744,0.19366236948603635,3,True,0,True,True,False,False,positive,True,True,True,True,3,2
cad_imdb_test_000704,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,3196,1306,45d957c10bcd011e,0.24,0.15384615384615385,0.2,0.0,0.1,0.6666666666666666,1.0,0.8,1.0,0.0,0.2,0.8,0.5446058733380695,0.7999999999999999,0.8999999999999999,0.2321025641025641,0.5599999999999999,0.06684982775462095,0.16525273634794316,0.06991255773090273,0.16219000637166137,0.16999999999999998,0.41025641025641024,4,0.3648486398091257,0.5296358080662883,0.6339196384831607,-0.06900952712207215,3,True,0,True,True,False,False,negative,True,True,True,True,5,0
cad_imdb_test_000492,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,4643,1632,8124c8891d764c10,0.23529411764705882,0.23529411764705882,0.14705882352941177,0.14285714285714285,0.18181818181818182,0.625,1.0,1.0,1.0,0.25,0.4,1.0,0.6105909468791241,0.7999999999999999,0.8999999999999999,0.2840527119938885,0.73,0.06907716170000223,0.21497555029388626,0.07577850164347441,0.20827421035041407,0.20855614973262032,0.43014705882352944,4,0.5685769751345218,0.6172792379901675,1.0,0.08845168741339793,3,True,0,True,True,False,True,positive,True,True,True,True,5,2
cad_imdb_test_000580,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,4852,2123,5338364a2c9b5518,0.18181818181818182,0.26666666666666666,0.11627906976744186,0.15,0.16666666666666666,0.35714285714285715,0.8888888888888888,0.8571428571428571,1.0,0.3333333333333333,0.4,1.0,0.48918700498249873,0.7999999999999999,0.8999999999999999,0.22445887445887447,0.6958730158730159,0.07782127840199764,0.14663759605687682,0.08508392094881259,0.13937495351006188,0.17424242424242425,0.3119047619047619,4,0.496087431639802,0.5038909970858874,0.843185236594783,0.14118606123873573,3,True,0,True,True,False,False,positive,True,True,True,True,6,2
cad_imdb_test_000077,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.85,True,False,2568,1008,719566147a5c978a,0.0,0.1111111111111111,0.21052631578947367,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,1.0,0.3714854210333669,0.0,0.5,0.10222222222222221,0.4,0.03186877192982477,0.07035345029239745,0.0356766081871348,0.06654561403508741,0.0,0.25555555555555554,4,0.2972122638012525,-0.08328267477203644,1.0,-0.025080533824206164,3,True,2,True,True,False,False,negative,True,True,True,True,2,0
cad_imdb_dev_000353,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,positive,negative,0.95,False,False,3263,1301,2e682c6b0fa950cc,0.24,0.08,0.15384615384615385,0.14285714285714285,0.2222222222222222,0.4,1.0,1.0,0.8,0.5,0.4,1.0,0.37692394712604005,0.3333333333333334,0.6666666666666667,0.21701587301587302,0.78,0.04831456743575704,0.16870130558011598,0.048843247926402995,0.16817262508947003,0.2311111111111111,0.24000000000000002,4,0.6605503744011773,0.6085058585030372,1.0,0.3731452647004946,3,True,1,True,True,False,False,positive,True,True,True,True,3,1
cad_imdb_dev_000577,cad_imdb,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,4254,1856,307aaed1711afa3d,0.08333333333333333,0.25,0.1388888888888889,0.0,0.0,0.35714285714285715,1.0,0.7142857142857143,1.0,0.0,0.0,1.0,0.6075554193508483,0.7999999999999999,0.8999999999999999,0.1380952380952381,0.5428571428571429,0.0531249389771862,0.0849702991180519,0.05765831532061817,0.08043692277461993,0.041666666666666664,0.3035714285714286,4,0.17406439294219864,-0.042982060848797084,0.7306840277769183,-0.16550878810152542,3,True,1,True,True,False,False,positive,True,True,True,True,5,0
